収支区分,管理番号,発生日,決済期日,取引先コード,取引先,勘定科目,税区分,金額,税計算区分,税額,備考,品目,部門,メモタグ（複数指定可、カンマ区切り）,決済日,決済口座,決済金額
支出,102011,20240731,,0826,㈱さくらトータルサービス,事務消耗品費,課対仕入10%,15884.0000,内税,1444.0000,ツイン蛍光管　10本分,電球・蛍光管,CHIKASAKU,,,,,,
,102011,20240731,,0826,㈱さくらトータルサービス,事務消耗品費,課対仕入10%,31606.0000,内税,2873.0000,バッテリー各種,備品,CHIKASAKU,,,,,,
,102011,20240731,,0826,㈱さくらトータルサービス,修繕費,課対仕入10%,1925.0000,内税,175.0000,非常灯バッテリー交換作業,機械設備修理,CHIKASAKU,,,,,,
,102011,20240731,,0826,㈱さくらトータルサービス,保守管理費,課対仕入10%,39600.0000,内税,3600.0000,コレクタ　10箇所　7月分,設備保守料,CHIKASAKU,,,,,,
,102011,20240731,,0826,㈱さくらトータルサービス,衛生費,課対仕入10%,976800.0000,内税,88800.0000,７月度早朝清掃　31日,清掃代,CHIKASAKU,,,,,,
支出,102012,20240731,,3217,㈱末吉商会,販売促進費,課対仕入10%,23582.0000,内税,2143.0000,貸しおしぼり1040本　紙おしぼり3ケース,アメニティ用品,CHIKASAKU,,,,,,
支出,102013,20240731,,7478,㈱ポッシブル,販売促進費,課対仕入10%,110000.0000,内税,10000.0000,マックスケガレ　来店実践,個店イベント,CHIKASAKU,,,,,,
支出,102014,20240731,,7472,㈱まさや,販売促進費,課対仕入10%,76507.0000,内税,6955.0000,トイレットペーパー　他,アメニティ用品,CHIKASAKU,,,,,,
,102014,20240731,,7472,㈱まさや,衛生費,課対仕入10%,10422.0000,内税,947.0000,ゴミ袋,清掃用品・衛生用品,CHIKASAKU,,,,,,
支出,102015,20240731,,4947,㈱CCG　ENTERTAINMENT,販売促進費,課対仕入10%,275000.0000,内税,25000.0000,P.Click　月間配信,広告掲載料,CHIKASAKU,,,,,,
支出,102016,20240731,,7477,プレモ㈱,販売促進費,課対仕入10%,11000.0000,内税,1000.0000,ショートメール月額費用分　7月,広告掲載料,CHIKASAKU,,,,,,
支出,102017,20240731,,4015,㈱一広ケーアンドエー,販売促進費,課対仕入10%,14300.0000,内税,1300.0000,P-WORLD利用料,広告掲載料,CHIKASAKU,,,,,,
支出,102018,20240731,,4019,㈱貢献　経費,運賃荷造費,課対仕入10%,3850.0000,内税,350.0000,立替え運賃,配送費・運賃,CHIKASAKU,,,,,,
,102018,20240731,,4019,㈱貢献　経費,修繕費,課対仕入10%,9790.0000,内税,890.0000,デー太郎Ω用メイン基板,機械設備修理,CHIKASAKU,,,,,,
,102018,20240731,,4019,㈱貢献　経費,販売促進費,課対仕入10%,24640.0000,内税,2240.0000,椅子カバー（8個分）,販促物,CHIKASAKU,,,,,,
,102018,20240731,,4019,㈱貢献　経費,販売促進費,課対仕入10%,61600.0000,内税,5600.0000,キャンギャル施策（2回分）,個店イベント,CHIKASAKU,,,,,,
,102018,20240731,,4019,㈱貢献　経費,販売促進費,課対仕入10%,93500.0000,内税,8500.0000,店内用ポスターデザイン,販促物,CHIKASAKU,,,,,,
,102018,20240731,,4019,㈱貢献　経費,販売促進費,課対仕入10%,18700.0000,内税,1700.0000,駅貼り用ポスターデザイン,看板・吊革広告,CHIKASAKU,,,,,,
,102018,20240731,,4019,㈱貢献　経費,修繕費,課対仕入10%,115170.0000,内税,10470.0000,パチンコ　スロット設置作業,入れ替え台取付,CHIKASAKU,,,,,,
支出,102019,20240731,,3201,大都販売㈱：経費,保守管理費,課対仕入10%,22000.0000,内税,2000.0000,ZEUSIS  PLUS月額費用,設備保守料,CHIKASAKU,,,,,,
,102019,20240731,,3201,大都販売㈱：経費,事務消耗品費,課対仕入10%,19250.0000,内税,1750.0000,ナイスキャッチ（50個分）,備品,CHIKASAKU,,,,,,
支出,102020,20240731,,2459,㈱マースエンジニアリング,修繕費,課対仕入10%,54340.0000,内税,4940.0000,紙幣収納ユニット修理,機械設備修理,CHIKASAKU,,,,,,
,102020,20240731,,2459,㈱マースエンジニアリング,事務消耗品費,課対仕入10%,11000.0000,内税,1000.0000,パチンコ搬送管,備品,CHIKASAKU,,,,,,
支出,102021,20240731,,8800,日本郵便㈱　武蔵府中支店,販売促進費,課対仕入10%,6132.0000,内税,557.0000,ロングDM後納　73通,ＤＭ関連費用,CHIKASAKU,,,,,,
支出,102022,20240731,,2322,㈱黒田生々堂,販売促進費,課対仕入10%,21480.0000,内税,1952.0000,総付け配布用景品（トイレットペーパー）,個店イベント,CHIKASAKU,,,,,,
